level,zone_id,ds,yhat,yhat_lower,yhat_upper
zone,211,2024-04-04 14:00:00,55.6,38.1,73.7
zone,211,2024-04-04 15:00:00,67.1,48.8,85.7
zone,211,2024-04-04 16:00:00,72.9,54.9,91.6
zone,211,2024-04-04 17:00:00,75.0,56.0,94.5
zone,211,2024-04-04 18:00:00,76.7,57.8,94.7
zone,211,2024-04-04 19:00:00,71.5,53.6,89.0
zone,211,2024-04-04 20:00:00,67.1,49.5,85.9
zone,211,2024-04-04 21:00:00,67.2,49.7,85.9
zone,211,2024-04-04 22:00:00,70.9,52.9,88.5
zone,211,2024-04-04 23:00:00,63.7,44.4,82.2
zone,211,2024-04-05 00:00:00,57.3,37.0,76.1
zone,211,2024-04-05 01:00:00,51.2,33.8,68.9
zone,211,2024-04-05 02:00:00,35.0,17.5,52.8
zone,211,2024-04-05 03:00:00,20.1,3.2,38.0
zone,211,2024-04-05 04:00:00,10.8,0.0,28.9
zone,211,2024-04-05 05:00:00,3.6,0.0,22.1
zone,211,2024-04-05 06:00:00,2.9,0.0,21.9
zone,211,2024-04-05 07:00:00,6.4,0.0,24.4
zone,211,2024-04-05 08:00:00,11.2,0.0,29.8
zone,211,2024-04-05 09:00:00,12.0,0.0,30.4
zone,211,2024-04-05 10:00:00,16.4,0.0,35.6
zone,211,2024-04-05 11:00:00,24.9,5.8,42.2
zone,211,2024-04-05 12:00:00,33.2,16.0,50.3
zone,211,2024-04-05 13:00:00,39.7,22.8,59.2
zone,211,2024-04-05 14:00:00,51.7,34.2,70.3
zone,211,2024-04-05 15:00:00,65.4,47.3,82.5
zone,211,2024-04-05 16:00:00,74.2,56.8,93.9
zone,211,2024-04-05 17:00:00,80.0,61.3,98.4
zone,211,2024-04-05 18:00:00,85.9,69.4,105.6
zone,211,2024-04-05 19:00:00,85.2,67.1,102.0
zone,211,2024-04-05 20:00:00,85.3,67.7,103.8
zone,211,2024-04-05 21:00:00,89.6,70.9,108.1
zone,211,2024-04-05 22:00:00,96.9,78.5,114.1
zone,211,2024-04-05 23:00:00,92.4,75.2,111.2
zone,211,2024-04-06 00:00:00,87.5,69.1,106.1
zone,211,2024-04-06 01:00:00,81.6,63.2,98.9
zone,211,2024-04-06 02:00:00,64.4,46.1,82.4
zone,211,2024-04-06 03:00:00,47.3,28.3,65.8
zone,211,2024-04-06 04:00:00,34.9,17.9,53.9
zone,211,2024-04-06 05:00:00,23.9,5.1,41.5
zone,211,2024-04-06 06:00:00,19.4,0.0,39.4
zone,211,2024-04-06 07:00:00,19.2,0.5,37.3
zone,211,2024-04-06 08:00:00,21.0,2.8,39.9
zone,211,2024-04-06 09:00:00,19.7,0.0,37.1
zone,211,2024-04-06 10:00:00,23.1,4.3,40.5
zone,211,2024-04-06 11:00:00,31.9,13.6,50.3
zone,211,2024-04-06 12:00:00,41.8,24.1,59.4
zone,211,2024-04-06 13:00:00,50.7,32.0,68.0
zone,211,2024-04-06 14:00:00,65.9,47.9,83.8
zone,211,2024-04-06 15:00:00,82.9,64.4,103.3
zone,211,2024-04-06 16:00:00,94.8,76.7,112.0
zone,211,2024-04-06 17:00:00,102.9,85.0,120.8
zone,211,2024-04-06 18:00:00,110.0,91.7,127.5
zone,211,2024-04-06 19:00:00,109.1,91.6,127.8
zone,211,2024-04-06 20:00:00,107.6,90.4,125.8
zone,211,2024-04-06 21:00:00,108.9,90.4,127.5
zone,211,2024-04-06 22:00:00,112.2,91.9,131.7
zone,211,2024-04-06 23:00:00,102.7,84.9,120.8
zone,211,2024-04-07 00:00:00,92.6,74.2,111.5
zone,211,2024-04-07 01:00:00,81.8,63.0,99.0
zone,211,2024-04-07 02:00:00,60.4,41.8,78.0
zone,211,2024-04-07 03:00:00,40.2,21.7,57.2
zone,211,2024-04-07 04:00:00,26.2,7.8,44.7
zone,211,2024-04-07 05:00:00,15.2,0.0,34.4
zone,211,2024-04-07 06:00:00,11.9,0.0,30.3
zone,211,2024-04-07 07:00:00,14.0,0.0,32.1
zone,211,2024-04-07 08:00:00,18.6,1.0,36.2
zone,211,2024-04-07 09:00:00,20.1,0.5,38.0
zone,211,2024-04-07 10:00:00,25.7,7.6,44.4
zone,211,2024-04-07 11:00:00,35.3,16.8,54.0
zone,211,2024-04-07 12:00:00,44.1,26.4,61.6
zone,211,2024-04-07 13:00:00,49.8,31.7,68.5
zone,211,2024-04-07 14:00:00,59.6,42.3,77.0
zone,211,2024-04-07 15:00:00,69.3,50.7,87.6
zone,211,2024-04-07 16:00:00,72.2,53.1,90.9
zone,211,2024-04-07 17:00:00,70.2,51.6,87.4
zone,211,2024-04-07 18:00:00,67.2,48.5,85.1
zone,211,2024-04-07 19:00:00,56.6,38.7,75.1
zone,211,2024-04-07 20:00:00,47.0,28.6,65.3
zone,211,2024-04-07 21:00:00,42.3,24.6,60.2
zone,211,2024-04-07 22:00:00,42.2,24.4,59.7
zone,211,2024-04-07 23:00:00,32.5,14.3,52.0
zone,75,2024-04-01 00:00:00,4.7,0.0,15.6
zone,75,2024-04-01 01:00:00,2.3,0.0,13.7
zone,75,2024-04-01 02:00:00,2.3,0.0,13.5
zone,75,2024-04-01 03:00:00,2.2,0.0,14.4
zone,75,2024-04-01 04:00:00,4.7,0.0,16.8
zone,75,2024-04-01 05:00:00,8.3,0.0,18.5
zone,75,2024-04-01 06:00:00,18.0,7.6,29.5
zone,75,2024-04-01 07:00:00,37.5,25.5,48.8
zone,75,2024-04-01 08:00:00,38.5,27.6,49.7
zone,75,2024-04-01 09:00:00,38.7,27.2,50.0
zone,75,2024-04-01 10:00:00,38.7,27.2,50.1
zone,75,2024-04-01 11:00:00,41.1,29.7,52.4
zone,75,2024-04-01 12:00:00,41.7,30.0,52.7
zone,75,2024-04-01 13:00:00,40.2,29.8,51.5
zone,75,2024-04-01 14:00:00,43.0,32.6,53.5
zone,75,2024-04-01 15:00:00,45.5,33.8,56.3
zone,75,2024-04-01 16:00:00,40.4,29.5,51.9
zone,75,2024-04-01 17:00:00,42.7,31.5,53.6
zone,75,2024-04-01 18:00:00,40.4,28.8,51.5
zone,75,2024-04-01 19:00:00,32.1,21.5,43.1
zone,75,2024-04-01 20:00:00,20.7,9.0,32.2
zone,75,2024-04-01 21:00:00,13.2,2.7,22.9
zone,75,2024-04-01 22:00:00,10.1,0.0,21.4
zone,75,2024-04-01 23:00:00,7.8,0.0,19.4
zone,75,2024-04-02 00:00:00,4.1,0.0,15.0
zone,75,2024-04-02 01:00:00,1.7,0.0,12.3
zone,75,2024-04-02 02:00:00,1.6,0.0,13.1
zone,75,2024-04-02 03:00:00,1.7,0.0,13.4
zone,75,2024-04-02 04:00:00,4.5,0.0,16.4
zone,75,2024-04-02 05:00:00,8.6,0.0,20.4
zone,75,2024-04-02 06:00:00,18.8,7.2,30.1
zone,75,2024-04-02 07:00:00,39.0,27.8,50.2
zone,75,2024-04-02 08:00:00,40.9,29.0,51.8
zone,75,2024-04-02 09:00:00,42.1,31.4,53.5
zone,75,2024-04-02 10:00:00,43.1,32.1,54.5
zone,75,2024-04-02 11:00:00,46.4,35.5,57.5
zone,75,2024-04-02 12:00:00,47.9,37.2,59.6
zone,75,2024-04-02 13:00:00,47.1,36.2,58.4
zone,75,2024-04-02 14:00:00,50.3,39.4,61.5
zone,75,2024-04-02 15:00:00,53.0,42.4,64.1
zone,75,2024-04-02 16:00:00,47.8,36.4,58.2
zone,75,2024-04-02 17:00:00,49.6,38.6,60.9
zone,75,2024-04-02 18:00:00,46.7,35.3,57.5
zone,75,2024-04-02 19:00:00,37.5,26.8,48.1
zone,75,2024-04-02 20:00:00,25.1,13.8,35.6
zone,75,2024-04-02 21:00:00,16.4,4.6,27.6
zone,75,2024-04-02 22:00:00,12.3,1.2,23.0
zone,75,2024-04-02 23:00:00,8.9,0.0,20.2
zone,75,2024-04-03 00:00:00,4.4,0.0,15.5
zone,75,2024-04-03 01:00:00,1.3,0.0,12.4
zone,75,2024-04-03 02:00:00,1.0,0.0,11.5
zone,75,2024-04-03 03:00:00,0.9,0.0,12.4
zone,75,2024-04-03 04:00:00,4.0,0.0,15.7
zone,75,2024-04-03 05:00:00,8.6,0.0,20.3
zone,75,2024-04-03 06:00:00,19.6,8.4,30.0
zone,75,2024-04-03 07:00:00,40.7,30.4,51.5
zone,75,2024-04-03 08:00:00,43.5,32.5,54.1
zone,75,2024-04-03 09:00:00,45.7,34.7,56.7
zone,75,2024-04-03 10:00:00,47.7,35.9,58.5
zone,75,2024-04-03 11:00:00,51.8,41.2,63.2
zone,75,2024-04-03 12:00:00,53.9,42.8,65.0
zone,75,2024-04-03 13:00:00,53.6,42.5,64.4
zone,75,2024-04-03 14:00:00,57.0,45.9,68.7
zone,75,2024-04-03 15:00:00,59.6,48.7,71.1
zone,75,2024-04-03 16:00:00,54.3,42.7,64.9
zone,75,2024-04-03 17:00:00,55.8,44.3,67.0
zone,75,2024-04-03 18:00:00,52.3,42.0,63.5
zone,75,2024-04-03 19:00:00,42.5,31.8,53.5
zone,75,2024-04-03 20:00:00,29.5,17.7,39.4
zone,75,2024-04-03 21:00:00,20.1,9.7,32.6
zone,75,2024-04-03 22:00:00,15.3,4.3,26.4
zone,75,2024-04-03 23:00:00,11.3,0.3,22.6
zone,75,2024-04-04 00:00:00,6.3,0.0,17.3
zone,75,2024-04-04 01:00:00,2.8,0.0,13.5
zone,75,2024-04-04 02:00:00,2.0,0.0,12.6
zone,75,2024-04-04 03:00:00,1.8,0.0,12.9
zone,75,2024-04-04 04:00:00,4.6,0.0,15.5
zone,75,2024-04-04 05:00:00,9.2,0.0,20.5
zone,75,2024-04-04 06:00:00,20.2,9.2,31.1
zone,75,2024-04-04 07:00:00,41.3,30.6,52.0
zone,75,2024-04-04 08:00:00,44.3,32.2,55.4
zone,75,2024-04-04 09:00:00,46.6,35.2,57.5
zone,75,2024-04-04 10:00:00,48.8,37.7,60.2
zone,75,2024-04-04 11:00:00,53.1,40.9,63.8
zone,75,2024-04-04 12:00:00,55.5,44.8,66.8
zone,75,2024-04-04 13:00:00,55.3,44.5,66.6
zone,75,2024-04-04 14:00:00,58.8,47.2,70.0
zone,75,2024-04-04 15:00:00,61.5,49.7,72.6
zone,75,2024-04-04 16:00:00,56.2,46.0,67.5
zone,75,2024-04-04 17:00:00,57.7,46.5,68.8
zone,75,2024-04-04 18:00:00,54.2,42.3,64.9
zone,75,2024-04-04 19:00:00,44.3,33.5,55.7
zone,75,2024-04-04 20:00:00,31.2,19.7,41.7
zone,75,2024-04-04 21:00:00,21.7,10.6,32.8
zone,75,2024-04-04 22:00:00,16.7,6.1,27.8
zone,75,2024-04-04 23:00:00,12.5,1.5,23.1
zone,75,2024-04-05 00:00:00,7.2,0.0,17.3
zone,75,2024-04-05 01:00:00,3.4,0.0,14.7
zone,75,2024-04-05 02:00:00,2.4,0.0,13.0
zone,75,2024-04-05 03:00:00,1.8,0.0,13.3
zone,75,2024-04-05 04:00:00,4.4,0.0,15.7
zone,75,2024-04-05 05:00:00,8.5,0.0,19.2
zone,75,2024-04-05 06:00:00,19.2,7.9,29.9
zone,75,2024-04-05 07:00:00,39.9,28.4,49.6
zone,75,2024-04-05 08:00:00,42.6,31.3,53.4
zone,75,2024-04-05 09:00:00,44.8,33.9,56.8
zone,75,2024-04-05 10:00:00,46.9,35.2,57.4
zone,75,2024-04-05 11:00:00,51.2,40.2,62.9
zone,75,2024-04-05 12:00:00,53.8,42.6,64.7
zone,75,2024-04-05 13:00:00,54.0,42.2,65.5
zone,75,2024-04-05 14:00:00,58.1,46.7,69.3
zone,75,2024-04-05 15:00:00,61.6,50.3,73.2
zone,75,2024-04-05 16:00:00,57.2,46.8,68.0
zone,75,2024-04-05 17:00:00,59.5,48.1,71.3
zone,75,2024-04-05 18:00:00,57.0,45.9,68.9
zone,75,2024-04-05 19:00:00,47.9,36.5,59.6
zone,75,2024-04-05 20:00:00,35.5,25.3,47.4
zone,75,2024-04-05 21:00:00,26.4,15.4,37.8
zone,75,2024-04-05 22:00:00,21.5,10.4,32.3
zone,75,2024-04-05 23:00:00,17.0,5.8,28.2
zone,75,2024-04-06 00:00:00,11.1,0.0,22.2
zone,75,2024-04-06 01:00:00,6.3,0.0,16.9
zone,75,2024-04-06 02:00:00,3.8,0.0,15.1
zone,75,2024-04-06 03:00:00,1.4,0.0,12.5
zone,75,2024-04-06 04:00:00,1.9,0.0,12.6
zone,75,2024-04-06 05:00:00,3.9,0.0,16.1
zone,75,2024-04-06 06:00:00,12.3,1.0,23.4
zone,75,2024-04-06 07:00:00,31.0,20.6,42.4
zone,75,2024-04-06 08:00:00,31.9,21.6,42.9
zone,75,2024-04-06 09:00:00,32.6,21.8,42.9
zone,75,2024-04-06 10:00:00,33.6,22.7,45.4
zone,75,2024-04-06 11:00:00,37.3,26.3,48.4
zone,75,2024-04-06 12:00:00,39.7,28.7,51.4
zone,75,2024-04-06 13:00:00,40.2,29.1,51.2
zone,75,2024-04-06 14:00:00,45.0,34.2,56.4
zone,75,2024-04-06 15:00:00,49.6,38.8,61.5
zone,75,2024-04-06 16:00:00,46.5,35.7,57.9
zone,75,2024-04-06 17:00:00,50.4,39.6,61.6
zone,75,2024-04-06 18:00:00,49.4,37.9,61.0
zone,75,2024-04-06 19:00:00,42.0,30.6,53.3
zone,75,2024-04-06 20:00:00,31.1,19.1,43.4
zone,75,2024-04-06 21:00:00,23.5,12.8,34.1
zone,75,2024-04-06 22:00:00,19.8,8.6,31.3
zone,75,2024-04-06 23:00:00,16.4,4.8,27.4
zone,75,2024-04-07 00:00:00,11.3,0.0,21.8
zone,75,2024-04-07 01:00:00,7.1,0.0,18.6
zone,75,2024-04-07 02:00:00,5.0,0.0,16.1
zone,75,2024-04-07 03:00:00,2.9,0.0,14.7
zone,75,2024-04-07 04:00:00,3.5,0.0,14.4
zone,75,2024-04-07 05:00:00,5.4,0.0,16.2
zone,75,2024-04-07 06:00:00,13.5,2.6,23.9
zone,75,2024-04-07 07:00:00,31.6,21.0,43.1
zone,75,2024-04-07 08:00:00,31.9,20.6,42.6
zone,75,2024-04-07 09:00:00,31.7,20.1,43.3
zone,75,2024-04-07 10:00:00,31.6,20.3,43.8
zone,75,2024-04-07 11:00:00,34.2,23.2,45.8
zone,75,2024-04-07 12:00:00,35.3,24.0,46.6
zone,75,2024-04-07 13:00:00,34.4,23.4,45.2
zone,75,2024-04-07 14:00:00,37.8,27.3,49.0
zone,75,2024-04-07 15:00:00,41.0,29.8,51.8
zone,75,2024-04-07 16:00:00,36.7,25.7,47.6
zone,75,2024-04-07 17:00:00,39.7,29.0,51.2
zone,75,2024-04-07 18:00:00,38.1,26.7,48.8
zone,75,2024-04-07 19:00:00,30.4,18.7,42.7
zone,75,2024-04-07 20:00:00,19.7,8.8,31.3
zone,75,2024-04-07 21:00:00,12.7,1.1,23.1
zone,75,2024-04-07 22:00:00,10.0,0.0,22.5
zone,75,2024-04-07 23:00:00,8.0,0.0,19.0
zone,50,2024-04-01 00:00:00,9.5,0.0,27.5
zone,50,2024-04-01 01:00:00,4.0,0.0,20.8
zone,50,2024-04-01 02:00:00,2.2,0.0,17.9
zone,50,2024-04-01 03:00:00,3.1,0.0,19.8
zone,50,2024-04-01 04:00:00,6.4,0.0,24.2
zone,50,2024-04-01 05:00:00,5.7,0.0,21.9
zone,50,2024-04-01 06:00:00,9.1,0.0,25.3
zone,50,2024-04-01 07:00:00,29.1,12.5,45.5
zone,50,2024-04-01 08:00:00,51.2,34.8,67.6
zone,50,2024-04-01 09:00:00,51.1,34.8,68.2
zone,50,2024-04-01 10:00:00,42.5,25.3,59.4
zone,50,2024-04-01 11:00:00,40.5,23.4,56.9
zone,50,2024-04-01 12:00:00,40.6,24.3,57.4
zone,50,2024-04-01 13:00:00,35.6,19.3,52.2
zone,50,2024-04-01 14:00:00,32.6,15.5,48.1
zone,50,2024-04-01 15:00:00,29.6,13.9,45.3
zone,50,2024-04-01 16:00:00,28.3,12.9,43.7
zone,50,2024-04-01 17:00:00,30.0,12.9,46.5
zone,50,2024-04-01 18:00:00,32.3,15.2,49.2
zone,50,2024-04-01 19:00:00,27.8,11.6,44.5
zone,50,2024-04-01 20:00:00,20.2,5.6,36.2
zone,50,2024-04-01 21:00:00,27.8,11.9,43.8
zone,50,2024-04-01 22:00:00,24.3,8.2,40.8
zone,50,2024-04-01 23:00:00,19.1,2.4,35.8
zone,50,2024-04-02 00:00:00,9.3,0.0,26.5
zone,50,2024-04-02 01:00:00,4.0,0.0,19.9
zone,50,2024-04-02 02:00:00,2.0,0.0,18.0
zone,50,2024-04-02 03:00:00,2.7,0.0,19.3
zone,50,2024-04-02 04:00:00,5.7,0.0,21.6
zone,50,2024-04-02 05:00:00,4.9,0.0,20.9
zone,50,2024-04-02 06:00:00,8.3,0.0,23.7
zone,50,2024-04-02 07:00:00,28.9,13.8,44.1
zone,50,2024-04-02 08:00:00,51.8,35.7,68.3
zone,50,2024-04-02 09:00:00,52.9,37.0,69.6
zone,50,2024-04-02 10:00:00,45.7,28.5,62.0
zone,50,2024-04-02 11:00:00,45.4,29.6,62.2
zone,50,2024-04-02 12:00:00,47.2,29.7,63.9
zone,50,2024-04-02 13:00:00,43.8,26.6,59.7
zone,50,2024-04-02 14:00:00,42.3,25.4,58.7
zone,50,2024-04-02 15:00:00,40.3,23.8,56.9
zone,50,2024-04-02 16:00:00,39.7,24.5,57.3
zone,50,2024-04-02 17:00:00,41.6,26.1,57.7
zone,50,2024-04-02 18:00:00,43.5,28.2,60.0
zone,50,2024-04-02 19:00:00,38.2,22.7,55.6
zone,50,2024-04-02 20:00:00,29.5,13.2,44.8
zone,50,2024-04-02 21:00:00,35.7,19.1,51.8
zone,50,2024-04-02 22:00:00,30.6,14.3,47.4
zone,50,2024-04-02 23:00:00,23.8,8.0,39.5
zone,50,2024-04-03 00:00:00,12.5,0.0,29.6
zone,50,2024-04-03 01:00:00,5.8,0.0,22.2
zone,50,2024-04-03 02:00:00,2.7,0.0,17.9
zone,50,2024-04-03 03:00:00,2.4,0.0,19.7
zone,50,2024-04-03 04:00:00,4.7,0.0,21.2
zone,50,2024-04-03 05:00:00,3.4,0.0,19.8
zone,50,2024-04-03 06:00:00,6.6,0.0,22.3
zone,50,2024-04-03 07:00:00,27.0,10.9,43.6
zone,50,2024-04-03 08:00:00,49.9,34.0,67.0
zone,50,2024-04-03 09:00:00,51.0,35.3,67.9
zone,50,2024-04-03 10:00:00,43.9,28.3,60.1
zone,50,2024-04-03 11:00:00,43.8,27.8,60.9
zone,50,2024-04-03 12:00:00,46.0,28.8,61.7
zone,50,2024-04-03 13:00:00,43.0,25.4,59.5
zone,50,2024-04-03 14:00:00,42.1,26.0,58.8
zone,50,2024-04-03 15:00:00,40.8,24.2,58.6
zone,50,2024-04-03 16:00:00,40.9,24.5,58.6
zone,50,2024-04-03 17:00:00,43.7,27.7,59.5
zone,50,2024-04-03 18:00:00,46.5,30.4,64.0
zone,50,2024-04-03 19:00:00,41.9,25.7,57.8
zone,50,2024-04-03 20:00:00,33.7,17.5,49.1
zone,50,2024-04-03 21:00:00,40.3,23.4,57.0
zone,50,2024-04-03 22:00:00,35.3,20.9,51.0
zone,50,2024-04-03 23:00:00,28.3,12.1,44.3
zone,50,2024-04-04 00:00:00,16.5,0.0,33.7
zone,50,2024-04-04 01:00:00,9.1,0.0,25.6
zone,50,2024-04-04 02:00:00,5.2,0.0,22.9
zone,50,2024-04-04 03:00:00,4.0,0.0,20.9
zone,50,2024-04-04 04:00:00,5.5,0.0,22.0
zone,50,2024-04-04 05:00:00,3.5,0.0,20.6
zone,50,2024-04-04 06:00:00,6.1,0.0,22.8
zone,50,2024-04-04 07:00:00,26.4,9.8,42.7
zone,50,2024-04-04 08:00:00,49.4,32.7,65.2
zone,50,2024-04-04 09:00:00,51.0,34.8,69.7
zone,50,2024-04-04 10:00:00,44.6,27.8,60.6
zone,50,2024-04-04 11:00:00,45.3,28.3,61.9
zone,50,2024-04-04 12:00:00,48.5,32.8,65.2
zone,50,2024-04-04 13:00:00,46.6,30.3,61.6
zone,50,2024-04-04 14:00:00,46.6,29.0,62.7
zone,50,2024-04-04 15:00:00,46.2,28.9,63.3
zone,50,2024-04-04 16:00:00,47.1,30.5,62.6
zone,50,2024-04-04 17:00:00,50.5,33.9,66.7
zone,50,2024-04-04 18:00:00,53.7,37.7,70.3
zone,50,2024-04-04 19:00:00,49.4,33.1,66.2
zone,50,2024-04-04 20:00:00,41.4,25.6,57.8
zone,50,2024-04-04 21:00:00,48.2,31.4,65.2
zone,50,2024-04-04 22:00:00,43.4,27.4,59.1
zone,50,2024-04-04 23:00:00,36.4,20.4,54.0
zone,50,2024-04-05 00:00:00,24.8,7.6,40.9
zone,50,2024-04-05 01:00:00,17.3,1.2,33.7
zone,50,2024-04-05 02:00:00,13.2,0.0,30.2
zone,50,2024-04-05 03:00:00,11.8,0.0,28.7
zone,50,2024-04-05 04:00:00,12.6,0.0,27.6
zone,50,2024-04-05 05:00:00,9.7,0.0,26.3
zone,50,2024-04-05 06:00:00,11.0,0.0,26.7
zone,50,2024-04-05 07:00:00,29.7,13.9,46.3
zone,50,2024-04-05 08:00:00,50.9,34.2,67.7
zone,50,2024-04-05 09:00:00,50.4,34.9,66.2
zone,50,2024-04-05 10:00:00,41.8,24.6,59.0
zone,50,2024-04-05 11:00:00,40.6,25.4,57.9
zone,50,2024-04-05 12:00:00,42.3,26.5,58.7
zone,50,2024-04-05 13:00:00,39.3,23.0,54.4
zone,50,2024-04-05 14:00:00,39.0,22.4,54.7
zone,50,2024-04-05 15:00:00,38.9,24.0,56.1
zone,50,2024-04-05 16:00:00,40.8,24.6,57.8
zone,50,2024-04-05 17:00:00,45.8,28.8,61.8
zone,50,2024-04-05 18:00:00,51.2,35.0,67.9
zone,50,2024-04-05 19:00:00,49.2,32.5,65.0
zone,50,2024-04-05 20:00:00,43.5,26.8,59.7
zone,50,2024-04-05 21:00:00,52.3,35.7,68.6
zone,50,2024-04-05 22:00:00,48.9,31.9,66.0
zone,50,2024-04-05 23:00:00,42.7,26.9,59.2
zone,50,2024-04-06 00:00:00,30.8,14.4,47.4
zone,50,2024-04-06 01:00:00,22.4,6.7,38.8
zone,50,2024-04-06 02:00:00,16.5,0.9,32.9
zone,50,2024-04-06 03:00:00,12.6,0.0,28.8
zone,50,2024-04-06 04:00:00,10.7,0.0,26.0
zone,50,2024-04-06 05:00:00,4.9,0.0,21.4
zone,50,2024-04-06 06:00:00,3.7,0.0,19.9
zone,50,2024-04-06 07:00:00,20.6,3.8,36.9
zone,50,2024-04-06 08:00:00,40.8,24.6,57.4
zone,50,2024-04-06 09:00:00,40.1,24.0,55.5
zone,50,2024-04-06 10:00:00,32.5,16.2,48.7
zone,50,2024-04-06 11:00:00,33.3,16.6,48.2
zone,50,2024-04-06 12:00:00,37.8,21.8,52.8
zone,50,2024-04-06 13:00:00,38.2,21.3,54.7
zone,50,2024-04-06 14:00:00,41.5,24.7,58.1
zone,50,2024-04-06 15:00:00,44.9,28.8,61.6
zone,50,2024-04-06 16:00:00,49.9,34.5,66.0
zone,50,2024-04-06 17:00:00,57.3,41.7,72.8
zone,50,2024-04-06 18:00:00,64.1,48.5,81.5
zone,50,2024-04-06 19:00:00,62.7,45.6,78.6
zone,50,2024-04-06 20:00:00,56.6,40.2,73.1
zone,50,2024-04-06 21:00:00,64.4,47.4,79.2
zone,50,2024-04-06 22:00:00,59.4,44.3,74.9
zone,50,2024-04-06 23:00:00,51.3,35.9,66.5
zone,50,2024-04-07 00:00:00,37.6,21.9,53.4
zone,50,2024-04-07 01:00:00,27.8,12.4,43.7
zone,50,2024-04-07 02:00:00,21.1,5.4,37.1
zone,50,2024-04-07 03:00:00,17.0,0.2,33.1
zone,50,2024-04-07 04:00:00,15.7,0.0,31.9
zone,50,2024-04-07 05:00:00,11.0,0.0,27.2
zone,50,2024-04-07 06:00:00,11.2,0.0,26.5
zone,50,2024-04-07 07:00:00,29.6,14.3,46.6
zone,50,2024-04-07 08:00:00,51.0,33.9,67.9
zone,50,2024-04-07 09:00:00,50.9,35.1,67.7
zone,50,2024-04-07 10:00:00,42.8,26.2,59.5
zone,50,2024-04-07 11:00:00,42.0,26.8,58.6
zone,50,2024-04-07 12:00:00,43.6,27.4,61.0
zone,50,2024-04-07 13:00:00,40.0,23.5,55.4
zone,50,2024-04-07 14:00:00,38.3,22.0,55.0
zone,50,2024-04-07 15:00:00,36.1,19.9,52.0
zone,50,2024-04-07 16:00:00,35.1,19.7,52.2
zone,50,2024-04-07 17:00:00,36.8,19.8,51.7
zone,50,2024-04-07 18:00:00,38.5,23.2,55.3
zone,50,2024-04-07 19:00:00,33.0,16.3,48.1
zone,50,2024-04-07 20:00:00,24.1,7.7,40.8
zone,50,2024-04-07 21:00:00,30.8,13.6,46.2
zone,50,2024-04-07 22:00:00,26.2,10.7,43.3
zone,50,2024-04-07 23:00:00,20.1,3.5,35.3
zone,13,2024-04-01 00:00:00,0.0,0.0,3.9
zone,13,2024-04-01 01:00:00,0.0,0.0,5.5
zone,13,2024-04-01 02:00:00,0.0,0.0,7.2
zone,13,2024-04-01 03:00:00,0.0,0.0,10.0
zone,13,2024-04-01 04:00:00,2.0,0.0,13.1
zone,13,2024-04-01 05:00:00,4.5,0.0,15.7
zone,13,2024-04-01 06:00:00,9.4,0.0,20.9
zone,13,2024-04-01 07:00:00,19.8,9.3,31.1
zone,13,2024-04-01 08:00:00,31.3,20.3,41.9
zone,13,2024-04-01 09:00:00,27.3,17.0,39.0
zone,13,2024-04-01 10:00:00,26.3,15.4,37.9
zone,13,2024-04-01 11:00:00,32.9,21.6,44.4
zone,13,2024-04-01 12:00:00,34.9,23.7,46.0
zone,13,2024-04-01 13:00:00,34.8,24.5,45.5
zone,13,2024-04-01 14:00:00,35.3,23.9,46.0
zone,13,2024-04-01 15:00:00,35.2,23.8,46.7
zone,13,2024-04-01 16:00:00,41.4,30.5,51.3
zone,13,2024-04-01 17:00:00,58.8,48.4,69.6
zone,13,2024-04-01 18:00:00,60.4,49.4,72.0
zone,13,2024-04-01 19:00:00,48.6,37.2,59.7
zone,13,2024-04-01 20:00:00,34.8,23.2,45.1
zone,13,2024-04-01 21:00:00,24.2,13.1,35.9
zone,13,2024-04-01 22:00:00,14.3,3.9,25.5
zone,13,2024-04-01 23:00:00,4.6,0.0,14.8
zone,13,2024-04-02 00:00:00,1.2,0.0,12.2
zone,13,2024-04-02 01:00:00,0.5,0.0,12.0
zone,13,2024-04-02 02:00:00,0.5,0.0,11.2
zone,13,2024-04-02 03:00:00,1.8,0.0,13.0
zone,13,2024-04-02 04:00:00,2.7,0.0,13.7
zone,13,2024-04-02 05:00:00,4.1,0.0,15.0
zone,13,2024-04-02 06:00:00,8.4,0.0,18.5
zone,13,2024-04-02 07:00:00,18.9,8.1,30.0
zone,13,2024-04-02 08:00:00,31.1,20.5,41.7
zone,13,2024-04-02 09:00:00,28.5,18.9,40.5
zone,13,2024-04-02 10:00:00,29.4,18.3,40.9
zone,13,2024-04-02 11:00:00,38.3,27.7,49.8
zone,13,2024-04-02 12:00:00,42.9,32.1,54.0
zone,13,2024-04-02 13:00:00,45.4,34.3,56.1
zone,13,2024-04-02 14:00:00,48.2,36.1,59.2
zone,13,2024-04-02 15:00:00,50.1,39.9,60.5
zone,13,2024-04-02 16:00:00,57.8,46.9,68.6
zone,13,2024-04-02 17:00:00,75.9,65.2,86.0
zone,13,2024-04-02 18:00:00,77.6,66.7,89.2
zone,13,2024-04-02 19:00:00,65.1,54.3,75.7
zone,13,2024-04-02 20:00:00,50.0,39.1,60.6
zone,13,2024-04-02 21:00:00,37.5,26.7,47.4
zone,13,2024-04-02 22:00:00,25.4,14.3,36.5
